STATE,ST_CASE,PVH_INVL,PERNOTMVIT,PERMVIT,PERSONS,RD_OWNER,MAN_COLL,SCH_BUS,CF1,CF2,CF3,FATALS,DRUNK_DR
6,62284,0,1,1,1,98,0,0,0,0,0,1,1
6,62285,0,1,1,1,98,0,0,0,0,0,1,0
6,62286,0,0,4,4,98,0,0,14,0,0,1,1
6,62287,0,0,3,3,98,6,0,0,0,0,2,0
6,62288,0,0,3,3,98,6,0,0,0,0,1,0
6,62289,0,1,1,1,98,0,0,0,0,0,1,0
6,62290,0,0,2,2,1,0,0,14,0,0,1,1
6,62291,0,0,4,4,1,0,0,0,0,0,1,0
6,62292,0,1,1,1,98,0,0,0,0,0,1,0
6,62293,0,1,1,1,98,0,0,0,0,0,1,0
6,62294,0,0,1,1,98,0,0,0,0,0,1,0
6,62295,0,0,2,2,98,0,0,0,0,0,1,0
6,62296,0,0,1,1,98,0,0,0,0,0,1,0
6,62297,0,0,2,2,98,0,0,0,0,0,1,0
6,62298,0,0,4,4,1,0,0,0,0,0,1,0
6,62299,0,1,2,2,98,0,0,0,0,0,1,0
6,62300,0,0,8,8,98,7,0,0,0,0,4,0
6,62301,0,0,2,2,98,6,0,0,0,0,1,0
6,62302,0,0,2,2,98,0,0,0,0,0,1,1
6,62303,0,0,11,11,98,7,0,0,0,0,1,0
6,62304,0,1,1,1,98,0,0,0,0,0,1,1
6,62305,0,1,1,1,1,0,0,0,0,0,1,0
6,62306,0,1,1,1,98,0,0,0,0,0,1,0
6,62307,0,1,1,1,98,0,0,0,0,0,1,0
6,62308,0,1,1,1,98,0,0,0,0,0,1,0
6,62309,0,1,3,3,98,0,0,0,0,0,1,0
6,62310,0,0,1,1,98,0,0,0,0,0,1,1
6,62311,0,1,1,1,98,0,0,19,0,0,1,0
6,62312,0,0,2,2,98,0,0,0,0,0,1,0
6,62313,0,0,1,1,98,0,0,0,0,0,1,1
6,62314,0,0,6,6,98,6,0,0,0,0,1,0
6,62315,0,0,1,1,98,0,0,0,0,0,1,1
6,62316,0,0,1,1,98,0,0,0,0,0,1,1
6,62317,0,0,3,3,98,1,0,28,0,0,1,0
6,62318,0,1,1,1,98,0,0,0,0,0,1,0
6,62319,0,1,1,1,98,0,0,0,0,0,1,0
6,62320,0,1,1,1,98,0,0,0,0,0,1,0
6,62321,0,1,1,1,98,0,0,0,0,0,1,0
6,62322,0,1,2,2,98,0,0,0,0,0,1,0
6,62323,0,0,1,1,98,2,0,0,0,0,1,0
6,62324,0,0,3,3,98,6,0,0,0,0,2,0
6,62325,0,0,3,3,98,6,0,19,0,0,1,0
6,62326,0,1,1,1,98,0,0,0,0,0,1,0
6,62327,0,0,1,1,98,0,0,0,0,0,1,1
6,62328,0,0,1,1,98,0,0,0,0,0,1,0
6,62329,0,1,1,1,98,0,0,0,0,0,1,0
6,62330,0,0,3,3,98,2,0,14,0,0,1,0
6,62331,0,1,2,2,98,0,0,0,0,0,1,0
6,62332,0,1,1,1,98,0,0,0,0,0,1,0
6,62333,0,0,10,10,98,2,0,0,0,0,1,0
6,62334,0,1,1,1,98,0,0,0,0,0,1,0
6,62335,0,0,2,2,98,0,0,0,0,0,1,1
6,62336,0,1,1,1,98,0,0,0,0,0,1,0
6,62337,0,0,4,4,98,0,0,0,0,0,1,1
6,62338,0,0,1,1,98,0,0,0,0,0,1,0
6,62339,0,1,2,2,1,0,0,0,0,0,1,0
6,62340,1,0,1,1,98,0,0,0,0,0,1,0
6,62341,0,0,1,1,98,0,0,0,0,0,1,1
6,62342,0,0,1,1,98,0,0,0,0,0,1,1
6,62343,0,0,1,1,98,0,0,0,0,0,1,0
6,62344,0,0,1,1,1,0,0,0,0,0,1,1
6,62345,0,1,1,1,98,0,0,0,0,0,1,0
6,62346,0,1,1,1,98,0,0,0,0,0,1,0
6,62347,1,2,3,5,98,1,0,19,14,0,1,1
6,62348,0,0,5,5,1,2,0,0,0,0,1,1
6,62349,1,1,1,2,1,0,0,0,0,0,1,0
6,62350,0,0,3,3,98,2,0,0,0,0,2,1
6,62351,0,0,5,5,1,1,0,19,0,0,1,0
6,62352,0,1,1,1,98,0,0,0,0,0,1,0
6,62353,0,1,1,1,98,0,0,0,0,0,1,0
6,62354,0,0,4,4,1,1,0,0,0,0,1,0
6,62355,1,0,1,1,98,0,0,0,0,0,1,1
6,62356,0,1,2,2,98,0,0,0,0,0,1,0
6,62358,0,0,1,1,98,0,0,0,0,0,1,1
6,62359,1,1,1,1,98,0,0,14,0,0,1,0
6,62360,0,0,2,2,98,7,0,0,0,0,1,0
6,62361,0,0,1,1,98,0,0,0,0,0,1,0
6,62362,1,0,2,2,98,0,0,0,0,0,1,1
6,62363,0,1,1,1,98,0,0,0,0,0,1,0
6,62364,0,0,3,3,98,6,0,0,0,0,1,1
6,62365,0,1,1,1,98,0,0,0,0,0,1,0
6,62366,0,0,1,1,1,0,0,0,0,0,1,1
6,62367,0,0,2,2,98,6,0,14,0,0,1,0
6,62368,0,1,1,1,98,0,0,0,0,0,1,0
6,62369,0,1,1,1,98,0,0,0,0,0,1,0
6,62370,0,1,2,2,98,0,0,0,0,0,1,1
6,62371,0,0,3,3,98,1,0,0,0,0,1,1
6,62372,0,0,2,2,98,7,0,0,0,0,1,0
6,62373,0,0,2,2,98,1,0,0,0,0,1,0
6,62374,0,1,1,1,98,0,0,0,0,0,1,0
6,62375,0,0,2,2,1,6,0,19,0,0,1,1
6,62376,0,0,1,1,98,0,0,0,0,0,1,0
6,62377,0,0,1,1,98,0,0,0,0,0,1,1
6,62378,0,0,1,1,98,0,0,0,0,0,1,1
6,62379,0,0,1,1,98,0,0,0,0,0,1,0
6,62380,0,0,2,2,98,6,0,0,0,0,1,0
6,62381,0,0,2,2,1,0,0,0,0,0,2,1
6,62382,0,0,1,1,98,0,0,0,0,0,1,1
6,62383,1,1,1,1,1,0,0,15,0,0,1,1
6,62384,0,1,1,1,98,0,0,0,0,0,1,0
6,62385,0,0,1,1,98,0,0,0,0,0,1,1
6,62386,0,1,1,1,1,0,0,19,0,0,1,0
6,62387,1,0,2,2,98,8,0,0,0,0,1,1
6,62388,0,0,5,5,1,7,0,28,0,0,1,1
6,62389,0,1,1,1,98,0,0,0,0,0,1,0
6,62390,0,0,2,2,1,1,0,0,0,0,1,0
6,62391,0,1,2,2,98,0,0,0,0,0,1,1
6,62392,0,0,1,1,98,0,0,0,0,0,1,1
6,62393,0,0,2,2,98,0,0,0,0,0,1,1
6,62394,0,0,1,1,1,0,0,0,0,0,1,0
6,62395,0,0,1,1,98,0,0,0,0,0,1,1
6,62396,0,0,1,1,1,0,0,0,0,0,1,0
6,62397,0,0,1,1,98,0,0,0,0,0,1,1
6,62398,0,0,1,1,98,0,0,0,0,0,1,1
6,62399,0,0,2,2,98,0,0,0,0,0,1,1
6,62400,0,0,1,1,98,0,0,0,0,0,1,1
6,62401,0,0,1,1,98,0,0,0,0,0,1,1
6,62402,0,0,1,1,98,0,0,0,0,0,1,1
6,62403,0,0,4,4,98,0,0,0,0,0,1,1
6,62404,0,0,2,2,98,6,0,0,0,0,1,0
6,62405,0,1,1,1,98,0,0,0,0,0,1,0
6,62406,3,2,2,2,98,0,0,14,0,0,1,0
6,62407,0,0,2,2,98,6,0,0,0,0,1,0
6,62408,0,1,1,1,98,0,0,0,0,0,1,0
6,62409,0,0,7,7,98,2,0,0,0,0,2,0
6,62410,0,1,2,2,98,0,0,0,0,0,1,0
6,62411,0,0,1,1,98,0,0,0,0,0,1,0
6,62412,0,1,1,1,98,0,0,0,0,0,1,0
6,62413,0,0,3,3,98,1,0,0,0,0,1,0
6,62414,0,0,6,6,98,6,0,0,0,0,1,0
6,62415,0,0,6,6,98,2,0,0,0,0,1,0
6,62416,0,1,1,1,98,0,0,0,0,0,1,0
6,62417,0,0,1,1,98,0,0,0,0,0,1,1
6,62418,0,1,1,1,98,0,0,0,0,0,1,0
6,62419,0,0,1,1,98,0,0,0,0,0,1,0
6,62420,0,0,1,1,98,0,0,0,0,0,1,1
6,62421,0,0,5,5,98,1,0,0,0,0,1,0
6,62422,0,1,1,1,98,0,0,0,0,0,1,0
6,62423,0,0,2,2,98,6,0,0,0,0,1,0
6,62424,0,0,2,2,98,8,0,0,0,0,1,0
6,62425,0,0,1,1,98,0,0,0,0,0,1,0
6,62426,0,0,3,3,98,2,0,0,0,0,1,0
6,62427,0,0,5,5,98,6,0,0,0,0,1,1
6,62428,0,0,3,3,98,6,0,0,0,0,1,0
6,62429,0,0,4,4,98,2,0,0,0,0,1,0
6,62430,0,1,1,1,98,0,0,0,0,0,1,0
6,62431,0,1,1,1,98,0,0,16,0,0,1,0
6,62432,0,0,2,2,98,6,0,0,0,0,1,0
6,62433,0,1,2,2,98,1,0,15,0,0,1,0
6,62434,0,0,3,3,98,2,0,0,0,0,2,0
6,62435,0,0,2,2,98,0,0,0,0,0,1,1
6,62436,0,1,1,1,98,0,0,0,0,0,1,0
6,62437,0,0,10,10,98,1,0,0,0,0,1,1
6,62438,0,0,6,6,98,6,0,0,0,0,1,0
6,62439,0,1,2,2,98,0,0,0,0,0,1,0
6,62440,0,1,1,1,98,0,0,0,0,0,1,0
6,62441,0,1,2,2,98,0,0,0,0,0,1,0
6,62442,0,1,1,1,98,0,0,0,0,0,1,0
6,62443,0,0,1,1,98,0,0,0,0,0,1,0
6,62444,0,0,1,1,98,0,0,0,0,0,1,1
6,62445,0,0,2,2,1,1,0,23,0,0,1,0
6,62446,0,0,2,2,98,0,0,0,0,0,1,1
6,62447,0,0,3,3,98,0,0,0,0,0,1,1
6,62448,0,0,9,9,1,0,0,0,0,0,1,0
6,62449,0,1,1,1,98,0,0,0,0,0,1,0
6,62450,0,0,1,1,1,0,0,0,0,0,1,0
6,62451,0,0,6,6,98,6,0,0,0,0,1,0
6,62452,0,1,1,1,98,0,0,0,0,0,1,0
6,62453,1,1,4,5,98,0,0,0,0,0,2,0
6,62454,0,1,1,1,98,0,0,0,0,0,1,0
6,62455,0,0,4,4,98,6,0,0,0,0,1,1
6,62456,0,0,7,7,1,1,0,0,0,0,1,0
6,62457,0,0,2,2,98,6,0,0,0,0,1,0
6,62458,1,0,1,1,98,0,0,0,0,0,1,1
6,62459,0,0,3,3,98,7,0,0,0,0,2,0
6,62460,0,1,1,1,98,0,0,0,0,0,1,0
6,62461,0,1,1,1,98,0,0,0,0,0,1,0
6,62462,0,0,5,5,98,1,0,28,0,0,1,1
6,62463,0,0,1,1,98,0,0,0,0,0,1,0
6,62464,0,0,2,2,98,6,0,0,0,0,1,1
6,62465,0,1,1,1,1,0,0,0,0,0,1,0
6,62466,0,0,4,4,98,1,0,0,0,0,1,1
6,62467,0,0,3,3,98,2,0,0,0,0,1,1
6,62468,0,0,2,2,98,6,0,14,0,0,1,0
6,62469,0,0,2,2,98,2,0,0,0,0,1,0
6,62470,0,0,1,1,98,0,0,0,0,0,1,1
6,62471,0,1,3,3,98,0,0,0,0,0,1,0
6,62472,0,0,2,2,98,2,0,0,0,0,1,1
6,62473,0,0,2,2,1,1,0,0,0,0,1,1
6,62474,0,1,1,1,98,0,0,0,0,0,1,0
6,62475,0,1,1,1,98,0,0,0,0,0,1,0
6,62476,0,1,1,1,98,0,0,0,0,0,1,0
6,62477,0,1,2,2,98,0,0,0,0,0,1,0
6,62478,0,0,1,1,98,0,0,0,0,0,1,0
6,62479,0,0,1,1,98,0,0,0,0,0,1,1
6,62480,0,0,2,2,1,0,0,0,0,0,1,1
6,62481,0,0,3,3,98,1,0,0,0,0,2,0
6,62482,0,0,3,3,98,2,0,0,0,0,1,3
6,62483,0,0,3,3,98,6,0,0,0,0,1,0
6,62484,0,0,1,1,98,0,0,0,0,0,1,1
6,62485,0,0,3,3,98,6,0,0,0,0,1,0
6,62486,0,0,2,2,98,0,0,0,0,0,1,0
6,62487,0,0,4,4,1,1,0,0,0,0,1,1
6,62488,0,1,2,2,98,0,0,0,0,0,1,0
6,62489,0,0,4,4,1,0,0,0,0,0,1,0
6,62490,0,1,1,1,98,0,0,0,0,0,1,0
6,62491,0,0,13,13,98,1,0,28,14,0,1,1
6,62492,0,1,1,1,98,0,0,0,0,0,1,0
6,62493,0,0,3,3,98,6,0,0,0,0,1,1
6,62494,0,1,2,2,98,0,0,0,0,0,1,1
6,62495,0,0,4,4,1,0,0,0,0,0,1,0
6,62496,0,1,1,1,98,0,0,0,0,0,1,0
6,62497,0,1,3,3,98,0,0,0,0,0,1,1
6,62498,0,0,1,1,98,0,0,0,0,0,1,0
6,62499,0,0,1,1,98,0,0,0,0,0,1,1
6,62500,0,0,1,1,98,0,0,0,0,0,1,1
6,62501,0,0,1,1,98,0,0,0,0,0,1,1
6,62502,0,0,1,1,98,0,0,0,0,0,1,0
6,62503,0,0,1,1,98,0,0,0,0,0,1,1
6,62504,0,0,3,3,1,0,0,0,0,0,1,0
6,62505,0,0,1,1,98,0,0,0,0,0,1,0
6,62506,0,0,1,1,98,0,0,0,0,0,1,0
6,62507,0,0,4,4,1,7,0,0,0,0,1,2
6,62508,0,1,1,1,98,0,0,0,0,0,1,0
6,62509,0,0,3,3,98,1,0,28,0,0,1,0
6,62510,0,1,2,2,98,0,0,0,0,0,2,0
6,62511,0,0,3,3,1,1,0,23,0,0,1,1
6,62512,0,0,3,3,98,8,0,0,0,0,1,0
6,62513,0,0,5,5,98,2,0,0,0,0,1,1
6,62514,0,0,2,2,98,11,0,28,0,0,1,0
6,62515,0,0,3,3,98,2,0,0,0,0,1,0
6,62516,0,1,2,2,1,0,0,0,0,0,1,0
6,62517,0,0,2,2,98,1,0,0,0,0,1,1
6,62518,0,0,3,3,98,6,0,0,0,0,1,1
6,62519,0,1,1,1,98,0,0,0,0,0,1,0
6,62520,0,0,7,7,98,2,0,0,0,0,5,2
6,62521,0,1,1,1,98,0,0,0,0,0,1,0
6,62522,0,0,1,1,98,0,0,0,0,0,1,0
6,62523,0,0,2,2,98,6,0,0,0,0,1,2
6,62524,0,0,2,2,98,0,0,0,0,0,2,0
6,62525,0,0,1,1,98,0,0,0,0,0,1,0
6,62526,0,0,2,2,98,6,0,0,0,0,1,0
6,62527,0,1,1,1,98,0,0,0,0,0,1,0
6,62528,0,0,3,3,98,7,0,0,0,0,1,0
6,62529,0,0,4,4,98,6,0,0,0,0,1,1
6,62530,0,1,1,1,98,0,0,0,0,0,1,0
6,62531,0,0,6,6,1,7,0,14,0,0,1,1
6,62532,0,1,1,1,98,0,0,0,0,0,1,0
6,62533,0,0,2,2,98,6,0,14,0,0,1,1
6,62534,0,1,1,1,98,0,0,0,0,0,1,1
6,62535,0,0,5,5,98,6,0,0,0,0,1,0
6,62536,0,1,1,1,98,0,0,0,0,0,1,0
6,62537,0,0,1,1,98,0,0,0,0,0,1,1
6,62538,0,0,2,2,1,1,0,0,0,0,1,1
6,62539,0,1,1,1,1,1,0,23,0,0,1,0
6,62540,0,0,1,1,1,0,0,0,0,0,1,0
6,62541,0,0,1,1,98,0,0,0,0,0,1,0
6,62542,0,0,2,2,98,0,0,0,0,0,1,0
6,62543,0,1,1,1,98,0,0,0,0,0,1,0
6,62544,0,0,2,2,98,6,0,0,0,0,1,0
6,62545,0,1,1,1,98,0,0,0,0,0,1,0
6,62546,0,0,7,7,98,8,0,0,0,0,1,0
6,62547,0,0,4,4,98,2,0,0,0,0,3,1
6,62548,0,0,5,5,98,0,0,0,0,0,1,1
6,62549,0,0,12,12,98,6,0,0,0,0,1,0
6,62550,0,0,5,5,98,6,0,0,0,0,1,1
6,62551,0,0,5,5,1,7,0,0,0,0,1,0
6,62552,0,1,1,1,98,0,0,0,0,0,1,0
6,62553,0,0,2,2,98,2,0,0,0,0,1,0
6,62554,0,1,1,1,1,0,0,0,0,0,1,0
6,62555,0,0,6,6,1,1,0,0,0,0,1,0
6,62556,0,1,1,1,98,0,0,0,0,0,1,0
6,62557,0,0,2,2,98,2,0,0,0,0,1,1
6,62558,0,0,2,2,98,2,0,0,0,0,1,0
6,62559,0,1,2,2,1,0,0,14,0,0,2,0
6,62560,0,0,6,6,98,2,0,14,0,0,2,0
6,62561,0,0,3,3,98,6,0,0,0,0,1,0
6,62562,0,0,3,3,98,6,0,28,0,0,1,0
6,62563,0,0,1,1,98,0,0,0,0,0,1,1
6,62564,0,0,3,3,98,8,0,0,0,0,1,0
6,62565,0,0,3,3,1,0,0,19,0,0,1,1
6,62566,0,1,4,4,1,0,0,0,0,0,1,0
6,62567,0,0,3,3,98,0,0,0,0,0,2,1
6,62568,0,0,7,7,98,6,0,0,0,0,2,2
6,62569,0,0,3,3,98,2,0,0,0,0,2,0
6,62570,0,0,3,3,98,6,0,0,0,0,2,0
6,62571,0,1,1,1,98,0,0,0,0,0,1,0
6,62572,0,0,2,2,98,6,0,0,0,0,1,0
6,62573,0,1,1,1,98,0,0,0,0,0,1,0
6,62574,0,0,2,2,1,0,0,0,0,0,1,1
6,62575,0,0,3,3,98,0,0,0,0,0,1,0
6,62576,0,1,3,3,98,0,0,0,0,0,1,0
6,62577,0,0,3,3,98,1,0,0,0,0,1,1
6,62578,0,1,3,3,98,0,0,0,0,0,1,0
6,62579,0,0,2,2,98,0,0,14,0,0,1,0
6,62580,0,0,1,1,98,0,0,0,0,0,1,1
6,62581,0,0,1,1,98,0,0,0,0,0,1,1
6,62582,2,0,2,2,1,1,0,0,0,0,1,0
6,62583,0,0,1,1,98,0,0,0,0,0,1,1
6,62584,0,0,1,1,98,0,0,0,0,0,1,1
6,62585,0,0,6,6,1,1,0,23,0,0,1,1
6,62586,0,0,2,2,98,6,0,0,0,0,1,0
6,62587,0,0,2,2,98,6,0,0,0,0,1,0
6,62588,0,0,2,2,1,0,0,0,0,0,1,0
6,62589,0,0,3,3,98,6,0,14,0,0,1,1
6,62590,0,0,3,3,98,1,0,0,0,0,1,2
6,62591,0,0,3,3,98,6,0,0,0,0,1,0
6,62592,0,1,1,1,98,0,0,0,0,0,1,0
6,62593,0,0,1,1,98,0,0,0,0,0,1,1
6,62594,0,0,3,3,98,0,0,0,0,0,1,0
6,62595,0,0,1,1,98,0,0,0,0,0,1,0
6,62596,0,0,1,1,1,0,0,0,0,0,1,0
6,62597,0,0,1,1,98,0,0,0,0,0,1,1
6,62598,0,0,1,1,98,0,0,0,0,0,1,1
6,62599,0,0,1,1,98,0,0,0,0,0,1,0
6,62600,0,0,1,1,98,0,0,0,0,0,1,1
6,62601,0,0,1,1,98,0,0,0,0,0,1,1
6,62602,0,0,1,1,98,0,0,0,0,0,1,1
6,62603,0,0,1,1,1,0,0,0,0,0,1,1
6,62604,0,0,1,1,98,0,0,0,0,0,1,1
6,62605,0,0,4,4,1,0,0,0,0,0,2,0
6,62606,0,0,1,1,1,1,0,0,0,0,1,0
6,62607,0,0,1,1,98,0,0,0,0,0,1,1
6,62608,0,0,3,3,98,6,0,0,0,0,1,1
6,62609,0,0,1,1,98,0,0,0,0,0,1,1
6,62610,0,1,1,1,98,0,0,0,0,0,1,0
6,62611,0,0,1,1,98,0,0,0,0,0,1,0
6,62612,0,1,1,1,98,0,0,0,0,0,1,0
6,62613,0,1,1,1,98,0,0,0,0,0,1,0
6,62614,2,0,4,4,98,0,0,14,0,0,2,1
6,62615,0,0,1,1,98,0,0,0,0,0,1,1
6,62616,0,0,2,2,98,6,0,0,0,0,1,1
6,62617,0,1,3,3,98,0,0,0,0,0,1,0
6,62618,0,1,4,4,98,0,0,0,0,0,1,0
6,62619,0,1,1,1,98,0,0,0,0,0,1,0
6,62620,0,0,5,5,98,6,0,0,0,0,1,1
6,62621,0,0,2,2,98,0,0,0,0,0,1,1
6,62622,0,0,4,4,98,2,0,0,0,0,1,2
6,62623,0,0,4,4,1,1,0,28,0,0,1,1
6,62624,0,0,2,2,98,6,0,0,0,0,1,0
6,62625,1,0,1,1,98,0,0,0,0,0,1,1
6,62626,0,1,1,1,98,0,0,0,0,0,1,0
6,62627,0,0,1,1,98,0,0,0,0,0,1,1
6,62628,0,0,4,4,98,0,0,0,0,0,1,0
6,62629,0,1,1,1,1,0,0,19,0,0,1,0
6,62630,0,0,2,2,98,6,0,0,0,0,1,1
6,62631,0,0,6,6,98,6,0,0,0,0,1,0
6,62632,0,0,1,1,1,0,0,0,0,0,1,1
6,62633,0,0,4,4,98,6,0,0,0,0,1,1
6,62634,0,0,2,2,98,2,0,0,0,0,1,0
6,62635,0,1,1,1,98,0,0,0,0,0,1,0
6,62636,0,0,3,3,98,1,0,0,0,0,1,0
6,62637,0,0,2,2,98,0,0,20,0,0,1,1
6,62638,0,0,1,1,1,0,0,0,0,0,1,1
6,62639,0,0,1,1,98,0,0,0,0,0,1,0
6,62640,0,0,4,4,1,0,0,0,0,0,1,0
6,62641,1,0,1,1,98,0,0,0,0,0,1,1
6,62642,0,0,2,2,98,6,1,0,0,0,1,1
6,62643,0,0,2,2,98,2,0,0,0,0,1,1
6,62644,0,2,1,1,98,0,0,0,0,0,1,0
6,62645,0,0,4,4,98,6,0,0,0,0,1,0
6,62646,0,0,5,5,98,0,0,0,0,0,1,1
6,62647,0,1,1,1,98,0,0,0,0,0,1,0
6,62648,0,0,3,3,98,0,0,0,0,0,1,0
6,62649,0,0,3,3,98,2,0,0,0,0,1,0
6,62650,0,1,1,1,98,0,0,0,0,0,1,0
6,62651,0,0,4,4,98,6,0,0,0,0,1,0
6,62652,1,1,4,4,98,0,0,0,0,0,1,0
6,62653,0,0,2,2,98,1,0,0,0,0,1,0
6,62654,0,0,2,2,98,6,0,0,0,0,1,0
6,62655,0,0,3,3,98,6,0,0,0,0,1,0
6,62656,0,1,1,1,98,0,0,0,0,0,1,0
6,62657,0,1,2,2,98,0,0,0,0,0,1,0
6,62658,0,1,1,1,98,0,0,0,0,0,1,0
6,62659,0,0,4,4,98,6,0,0,0,0,1,0
6,62660,0,0,3,3,98,0,0,14,0,0,1,0
6,62661,0,0,3,3,98,0,0,20,0,0,1,0
6,62662,0,2,1,1,98,0,0,0,0,0,1,0
6,62663,0,0,7,7,98,2,0,14,0,0,1,0
6,62664,0,1,1,1,98,0,0,0,0,0,1,0
6,62665,0,0,2,2,98,6,0,0,0,0,1,1
6,62666,1,0,2,2,98,0,0,0,0,0,1,0
6,62667,0,1,1,1,98,0,0,0,0,0,1,0
6,62668,0,1,1,1,98,0,0,0,0,0,1,0
6,62669,0,1,1,1,98,0,0,14,0,0,1,1
6,62670,0,1,1,1,98,0,0,0,0,0,1,0
6,62671,0,0,4,4,98,6,0,3,0,0,1,0
6,62672,0,0,2,2,98,0,0,0,0,0,2,1
6,62673,0,0,6,6,98,1,0,0,0,0,3,2
6,62674,0,0,3,3,98,0,0,0,0,0,2,0
6,62675,0,0,5,5,98,6,0,0,0,0,1,0
6,62676,0,1,1,1,98,0,0,0,0,0,1,0
6,62677,0,1,2,2,98,0,0,0,0,0,1,0
6,62678,0,1,1,1,98,0,0,0,0,0,1,0
6,62679,0,1,1,1,98,0,0,19,0,0,1,0
6,62680,0,0,2,2,98,0,0,0,0,0,1,0
6,62681,0,1,1,1,98,0,0,0,0,0,1,0
6,62682,0,0,1,1,98,0,0,0,0,0,1,1
6,62685,0,0,5,5,98,2,0,14,0,0,2,0
6,62686,0,0,3,3,98,2,0,0,0,0,1,1
6,62687,0,0,1,1,98,0,0,0,0,0,1,0
6,62688,0,1,1,1,98,0,0,0,0,0,1,0
6,62689,0,0,1,1,1,0,0,0,0,0,1,1
6,62690,0,1,4,4,98,0,0,0,0,0,1,0
6,62691,0,1,1,1,98,0,0,0,0,0,1,0
6,62692,0,0,3,3,98,0,0,20,0,0,1,0
6,62693,0,0,4,4,98,6,0,0,0,0,1,1
6,62694,0,0,3,3,1,2,0,0,0,0,1,1
6,62695,0,0,5,5,1,0,0,0,0,0,2,1
6,62696,0,1,1,1,98,0,0,0,0,0,1,0
6,62697,0,1,1,1,98,0,0,0,0,0,1,0
6,62698,0,0,3,3,98,6,0,20,0,0,1,1
6,62699,0,0,4,4,98,2,0,0,0,0,1,0
6,62700,0,1,1,1,98,0,0,0,0,0,1,1
6,62701,0,0,12,12,1,1,0,19,0,0,2,0
6,62702,0,0,14,14,1,0,0,14,0,0,2,1
6,62703,0,0,4,4,98,6,0,0,0,0,3,1
6,62704,0,1,1,1,98,0,0,0,0,0,1,0
6,62705,2,1,1,1,1,0,0,0,0,0,1,1
6,62706,0,0,4,4,98,0,0,0,0,0,2,1
6,62707,0,1,2,2,98,0,0,0,0,0,1,0
6,62708,0,1,3,3,98,0,0,0,0,0,1,0
6,62709,0,0,1,1,1,0,0,0,0,0,1,1
6,62710,0,1,1,1,98,0,0,0,0,0,1,0
6,62711,0,0,3,3,98,2,0,0,0,0,1,1
6,62712,1,0,1,1,98,0,0,0,0,0,1,0
6,62713,0,1,1,1,98,0,0,0,0,0,1,0
6,62714,0,0,4,4,98,6,0,0,0,0,1,0
6,62715,0,0,2,2,98,6,0,0,0,0,1,0
6,62716,0,0,2,2,98,6,0,0,0,0,1,0
6,62717,0,1,1,1,98,0,0,19,0,0,1,0
6,62718,0,0,4,4,1,1,0,0,0,0,1,1
6,62719,1,0,1,1,98,0,0,14,0,0,1,0
6,62720,0,1,6,6,98,0,0,0,0,0,1,0
6,62721,0,0,3,3,98,6,0,0,0,0,1,0
6,62722,0,0,1,1,98,0,0,0,0,0,1,0
6,62723,0,0,3,3,98,2,0,0,0,0,1,0
6,62724,0,1,1,1,98,0,0,0,0,0,1,0
6,62725,0,1,2,2,98,0,0,0,0,0,1,0
6,62726,0,1,1,1,98,0,0,19,0,0,1,0
6,62727,0,0,8,8,98,6,0,0,0,0,1,1
6,62728,0,0,3,3,98,0,0,0,0,0,1,0
6,62729,0,0,5,5,98,6,0,0,0,0,2,0
6,62730,0,1,1,1,98,0,0,16,0,0,1,0
6,62731,0,0,3,3,98,0,0,6,0,0,1,0
6,62732,0,1,1,1,98,0,0,0,0,0,1,0
6,62733,0,2,4,4,1,0,0,19,0,0,2,0
6,62734,1,0,1,1,1,0,0,0,0,0,1,1
6,62735,0,0,2,2,98,0,0,0,0,0,1,1
6,62736,0,0,3,3,98,2,0,0,0,0,1,0
6,62737,0,0,2,2,98,2,0,0,0,0,1,1
6,62738,0,0,1,1,98,0,0,0,0,0,1,1
6,62739,0,0,1,1,98,0,0,0,0,0,1,0
6,62740,0,0,1,1,98,0,0,0,0,0,1,0
6,62741,2,0,1,1,98,0,0,0,0,0,1,0
6,62742,0,1,0,0,98,0,0,24,0,0,1,0
6,62743,0,0,1,1,98,0,0,0,0,0,1,1
6,62744,1,1,1,1,1,0,0,19,0,0,1,0
6,62745,0,0,1,1,98,0,0,0,0,0,1,0
6,62746,0,0,1,1,98,0,0,0,0,0,1,0
6,62747,0,0,2,2,98,6,0,0,0,0,1,0
6,62748,1,1,4,5,98,2,0,0,0,0,1,0
6,62749,0,0,1,1,98,0,0,0,0,0,1,0
6,62750,2,0,1,1,98,0,0,14,0,0,1,1
6,62751,0,1,3,3,98,0,0,0,0,0,1,0
6,62752,0,1,1,1,98,0,0,0,0,0,1,0
6,62753,1,0,2,2,1,0,0,0,0,0,1,0
6,62754,0,1,2,2,98,0,0,0,0,0,1,0
6,62755,1,1,2,2,1,0,0,14,23,0,1,0
6,62756,0,1,1,1,98,0,0,0,0,0,1,0
6,62757,0,1,2,2,98,0,0,0,0,0,1,0
6,62758,0,0,2,2,98,2,0,0,0,0,1,0
6,62759,0,0,3,3,1,0,0,0,0,0,1,1
6,62760,0,1,2,2,98,0,0,0,0,0,1,0
6,62761,1,0,1,1,98,0,0,0,0,0,1,1
6,62762,1,1,1,2,1,0,0,0,0,0,1,0
6,62763,0,0,3,3,1,2,0,20,0,0,3,1
6,62764,0,1,1,1,98,0,0,0,0,0,1,0
6,62765,0,0,1,1,98,0,0,0,0,0,1,0
